NO,REGION,DISTRICT,TOWNSHIP,TS_PCODE,YEAR,P_KINDS,MATURE,SEASON,P_ACRE,H_ACRE,Y_ACRE,Y_TIN
1479,Mandalay,Pyinoolwin,Madaya,MMR010009,2014-2015,Letyezin,Early,Rain,7005,7005,95.49,668899
1480,Mandalay,Pyinoolwin,Singu,MMR010010,2014-2015,Letyezin,Early,Rain,13514,13514,82.35,1112788
1481,Mandalay,Pyinoolwin,Mogoke,MMR010011,2014-2015,Letyezin,Early,Rain,0,0,0,0
1482,Mandalay,Pyinoolwin,Thabeikkyin,MMR010012,2014-2015,Letyezin,Early,Rain,3859,3859,79.06,305074
1483,Mandalay,Pyinoolwin,Takaung,MMR010012702,2014-2015,Letyezin,Early,Rain,1415,1415,68.16,96452
1484,Mandalay,Kyaukse,Kyaukse,MMR010013,2014-2015,Letyezin,Early,Rain,10298,10298,103,1056909
1485,Mandalay,Kyaukse,Sintgaing,MMR010014,2014-2015,Letyezin,Early,Rain,9307,9307,96.08,894217
1486,Mandalay,Kyaukse,Myittha,MMR010015,2014-2015,Letyezin,Early,Rain,30475,30475,101.82,3103012
1487,Mandalay,Kyaukse,Tada-U,MMR010016,2014-2015,Letyezin,Early,Rain,4669,4669,93.82,438029
1488,Mandalay,Meiktila,Meiktila,MMR010028,2014-2015,Letyezin,Early,Rain,4143,4143,72.81,301658
1489,Mandalay,Meiktila,Mahlaing,MMR010029,2014-2015,Letyezin,Early,Rain,2104,2104,63.46,133507
1490,Mandalay,Meiktila,Thazi,MMR010030,2014-2015,Letyezin,Early,Rain,16617,16617,67.54,1122363
1491,Mandalay,Meiktila,Wundwin,MMR010031,2014-2015,Letyezin,Early,Rain,49127,48414,72.81,3525020
1492,Mandalay,Myingyan,Myingyan,MMR010017,2014-2015,Letyezin,Early,Rain,1635,1635,25.6,123601
1493,Mandalay,Myingyan,Taungtha,MMR010018,2014-2015,Letyezin,Early,Rain,1835,1835,78.28,143643
1494,Mandalay,Myingyan,Natogyi,MMR010019,2014-2015,Letyezin,Early,Rain,11620,11620,63.27,735227
1495,Mandalay,Myingyan,Ngazun,MMR010024,2014-2015,Letyezin,Early,Rain,4397,4397,80.01,351825
1496,Mandalay,Nyaung-U,Nyaung-U,MMR010022,2014-2015,Letyezin,Early,Rain,1023,1023,75.97,77714
1497,Mandalay,Nyaung-U,Kyaukpadaung,MMR010020,2014-2015,Letyezin,Early,Rain,9221,9221,71.24,647723
1498,Mandalay,Nyaung-U,Ngathayauk,MMR010022703,2014-2015,Letyezin,Early,Rain,10,10,91.4,914
1499,Mandalay,Yamethin,Yamethin,MMR010023,2014-2015,Letyezin,Early,Rain,31972,31972,74.62,2385891
1500,Mandalay,Yamethin,Pyawbwe,MMR010024,2014-2015,Letyezin,Early,Rain,29504,29504,62.72,1850533
1501,Mandalay,Mandalay,Aungmyethazan,MMR010001,2014-2015,Letyezin,medium,Rain,0,0,0,0
1502,Mandalay,Mandalay,Chanayethazan,MMR010002,2014-2015,Letyezin,medium,Rain,0,0,0,0
1503,Mandalay,Mandalay,Maharaungmyay,MMR010003,2014-2015,Letyezin,medium,Rain,0,0,0,0
1504,Mandalay,Mandalay,Chanmyathazi,MMR010004,2014-2015,Letyezin,medium,Rain,0,0,0,0
1505,Mandalay,Mandalay,Pyigyitagon,MMR010005,2014-2015,Letyezin,medium,Rain,0,0,0,0
1506,Mandalay,Mandalay,Amarapura,MMR010006,2014-2015,Letyezin,medium,Rain,0,0,0,0
1507,Mandalay,Mandalay,Patheingyi,MMR010007,2014-2015,Letyezin,medium,Rain,0,0,0,0
1508,Mandalay,Pyinoolwin,Pyinoolwin,MMR010008,2014-2015,Letyezin,medium,Rain,0,0,0,0
1509,Mandalay,Pyinoolwin,Madaya,MMR010009,2014-2015,Letyezin,medium,Rain,0,0,0,0
1510,Mandalay,Pyinoolwin,Singu,MMR010010,2014-2015,Letyezin,medium,Rain,0,0,0,0
1511,Mandalay,Pyinoolwin,Mogoke,MMR010011,2014-2015,Letyezin,medium,Rain,0,0,0,0
1512,Mandalay,Pyinoolwin,Thabeikkyin,MMR010012,2014-2015,Letyezin,medium,Rain,0,0,0,0
1513,Mandalay,Pyinoolwin,Takaung,MMR010012702,2014-2015,Letyezin,medium,Rain,0,0,0,0
1514,Mandalay,Kyaukse,Kyaukse,MMR010013,2014-2015,Letyezin,medium,Rain,0,0,0,0
1515,Mandalay,Kyaukse,Sintgaing,MMR010014,2014-2015,Letyezin,medium,Rain,0,0,0,0
1516,Mandalay,Kyaukse,Myittha,MMR010015,2014-2015,Letyezin,medium,Rain,0,0,0,0
1517,Mandalay,Kyaukse,Tada-U,MMR010016,2014-2015,Letyezin,medium,Rain,0,0,0,0
1518,Mandalay,Meiktila,Meiktila,MMR010028,2014-2015,Letyezin,medium,Rain,0,0,0,0
1519,Mandalay,Meiktila,Mahlaing,MMR010029,2014-2015,Letyezin,medium,Rain,0,0,0,0
1520,Mandalay,Meiktila,Thazi,MMR010030,2014-2015,Letyezin,medium,Rain,0,0,0,0
1521,Mandalay,Meiktila,Wundwin,MMR010031,2014-2015,Letyezin,medium,Rain,0,0,0,0
1522,Mandalay,Myingyan,Myingyan,MMR010017,2014-2015,Letyezin,medium,Rain,0,0,0,0
1523,Mandalay,Myingyan,Taungtha,MMR010018,2014-2015,Letyezin,medium,Rain,0,0,0,0
1524,Mandalay,Myingyan,Natogyi,MMR010019,2014-2015,Letyezin,medium,Rain,0,0,0,0
1525,Mandalay,Myingyan,Ngazun,MMR010021,2014-2015,Letyezin,medium,Rain,0,0,0,0
1526,Mandalay,Nyaung-U,Nyaung-U,MMR010022,2014-2015,Letyezin,medium,Rain,0,0,0,0
1527,Mandalay,Nyaung-U,Kyaukpadaung,MMR010020,2014-2015,Letyezin,medium,Rain,4526,4526,57.53,260363
1528,Mandalay,Nyaung-U,Ngathayauk,MMR010022703,2014-2015,Letyezin,medium,Rain,0,0,0,0
1529,Mandalay,Yamethin,Yamethin,MMR010023,2014-2015,Letyezin,medium,Rain,0,0,0,0
1530,Mandalay,Yamethin,Pyawbwe,MMR010024,2014-2015,Letyezin,medium,Rain,0,0,0,0
1531,Mandalay,Mandalay,Aungmyethazan,MMR010001,2014-2015,Letyezin,Early,Hot,18,0,0,0
1532,Mandalay,Mandalay,Chanayethazan,MMR010002,2014-2015,Letyezin,Early,Hot,0,0,0,0
1533,Mandalay,Mandalay,Maharaungmyay,MMR010003,2014-2015,Letyezin,Early,Hot,0,0,0,0
1534,Mandalay,Mandalay,Chanmyathazi,MMR010004,2014-2015,Letyezin,Early,Hot,0,0,0,0
1535,Mandalay,Mandalay,Pyigyitagon,MMR010005,2014-2015,Letyezin,Early,Hot,102,0,0,0
1536,Mandalay,Mandalay,Amarapura,MMR010006,2014-2015,Letyezin,Early,Hot,2214,0,0,0
1537,Mandalay,Mandalay,Patheingyi,MMR010007,2014-2015,Letyezin,Early,Hot,580,0,0,0
1538,Mandalay,Pyinoolwin,Pyinoolwin,MMR010008,2014-2015,Letyezin,Early,Hot,0,0,0,0
1539,Mandalay,Pyinoolwin,Madaya,MMR010009,2014-2015,Letyezin,Early,Hot,9400,0,0,0
1540,Mandalay,Pyinoolwin,Singu,MMR010010,2014-2015,Letyezin,Early,Hot,5490,0,0,0
1541,Mandalay,Pyinoolwin,Mogoke,MMR010011,2014-2015,Letyezin,Early,Hot,0,0,0,0
1542,Mandalay,Pyinoolwin,Thabeikkyin,MMR010012,2014-2015,Letyezin,Early,Hot,485,0,0,0
1543,Mandalay,Pyinoolwin,Takaung,MMR010012702,2014-2015,Letyezin,Early,Hot,25,0,0,0
1544,Mandalay,Kyaukse,Kyaukse,MMR010013,2014-2015,Letyezin,Early,Hot,538,0,0,0
1545,Mandalay,Kyaukse,Sintgaing,MMR010014,2014-2015,Letyezin,Early,Hot,0,0,0,0
1546,Mandalay,Kyaukse,Myittha,MMR010015,2014-2015,Letyezin,Early,Hot,0,0,0,0
1547,Mandalay,Kyaukse,Tada-U,MMR010016,2014-2015,Letyezin,Early,Hot,0,0,0,0
1548,Mandalay,Meiktila,Meiktila,MMR010028,2014-2015,Letyezin,Early,Hot,0,0,0,0
1549,Mandalay,Meiktila,Mahlaing,MMR010029,2014-2015,Letyezin,Early,hot,0,0,0,0
1550,Mandalay,Meiktila,Thazi,MMR010030,2014-2015,Letyezin,Early,Hot,5,0,0,0
1551,Mandalay,Meiktila,Wundwin,MMR010031,2014-2015,Letyezin,Early,Hot,175,0,0,0
1552,Mandalay,Myingyan,Myingyan,MMR010017,2014-2015,Letyezin,Early,Hot,290,0,0,0
1553,Mandalay,Myingyan,Taungtha,MMR010018,2014-2015,Letyezin,Early,Hot,486,0,0,0
1554,Mandalay,Myingyan,Natogyi,MMR010019,2014-2015,Letyezin,Early,Hot,0,0,0,0
1555,Mandalay,Myingyan,Ngazun,MMR010022,2014-2015,Letyezin,Early,Hot,861,0,0,0
1556,Mandalay,Nyaung-U,Nyaung-U,MMR010022,2014-2015,Letyezin,Early,Hot,298,0,0,0
1557,Mandalay,Nyaung-U,Kyaukpadaung,MMR010020,2014-2015,Letyezin,Early,Hot,610,0,0,0
1558,Mandalay,Nyaung-U,Ngathayauk,MMR010022703,2014-2015,Letyezin,Early,Hot,0,0,0,0
1559,Mandalay,Yamethin,Yamethin,MMR010023,2014-2015,Letyezin,Early,Hot,40,0,0,0
1560,Mandalay,Yamethin,Pyawbwe,MMR010024,2014-2015,Letyezin,Early,Hot,0,0,0,0
1561,Mandalay,Mandalay,Aungmyethazan,MMR010001,2014-2015,Letyezin,medium,Hot,0,0,0,0
1562,Mandalay,Mandalay,Chanayethazan,MMR010002,2014-2015,Letyezin,medium,Hot,0,0,0,0
1563,Mandalay,Mandalay,Maharaungmyay,MMR010003,2014-2015,Letyezin,medium,Hot,0,0,0,0
1564,Mandalay,Mandalay,Chanmyathazi,MMR010004,2014-2015,Letyezin,medium,Hot,0,0,0,0
1565,Mandalay,Mandalay,Pyigyitagon,MMR010005,2014-2015,Letyezin,medium,Hot,0,0,0,0
1566,Mandalay,Mandalay,Amarapura,MMR010006,2014-2015,Letyezin,medium,Hot,0,0,0,0
1567,Mandalay,Mandalay,Patheingyi,MMR010007,2014-2015,Letyezin,medium,Hot,0,0,0,0
1568,Mandalay,Pyinoolwin,Pyinoolwin,MMR010008,2014-2015,Letyezin,medium,Hot,0,0,0,0
1569,Mandalay,Pyinoolwin,Madaya,MMR010009,2014-2015,Letyezin,medium,Hot,0,0,0,0
1570,Mandalay,Pyinoolwin,Singu,MMR010010,2014-2015,Letyezin,medium,Hot,0,0,0,0
1571,Mandalay,Pyinoolwin,Mogoke,MMR010011,2014-2015,Letyezin,medium,Hot,0,0,0,0
1572,Mandalay,Pyinoolwin,Thabeikkyin,MMR010012,2014-2015,Letyezin,medium,Hot,0,0,0,0
1573,Mandalay,Pyinoolwin,Takaung,MMR010012702,2014-2015,Letyezin,medium,Hot,0,0,0,0
1574,Mandalay,Kyaukse,Kyaukse,MMR010013,2014-2015,Letyezin,medium,Hot,0,0,0,0
1575,Mandalay,Kyaukse,Sintgaing,MMR010014,2014-2015,Letyezin,medium,Hot,0,0,0,0
1576,Mandalay,Kyaukse,Myittha,MMR010015,2014-2015,Letyezin,medium,Hot,0,0,0,0
1577,Mandalay,Kyaukse,Tada-U,MMR010016,2014-2015,Letyezin,medium,Hot,0,0,0,0
1578,Mandalay,Meiktila,Meiktila,MMR010028,2014-2015,Letyezin,medium,Hot,0,0,0,0
1579,Mandalay,Meiktila,Mahlaing,MMR010029,2014-2015,Letyezin,medium,hot,0,0,0,0
1580,Mandalay,Meiktila,Thazi,MMR010030,2014-2015,Letyezin,medium,Hot,0,0,0,0
1581,Mandalay,Meiktila,Wundwin,MMR010031,2014-2015,Letyezin,medium,Hot,0,0,0,0
1582,Mandalay,Myingyan,Myingyan,MMR010017,2014-2015,Letyezin,medium,Hot,0,0,0,0
1583,Mandalay,Myingyan,Taungtha,MMR010018,2014-2015,Letyezin,medium,Hot,0,0,0,0
1584,Mandalay,Myingyan,Natogyi,MMR010019,2014-2015,Letyezin,medium,Hot,0,0,0,0
1585,Mandalay,Myingyan,Ngazun,MMR010021,2014-2015,Letyezin,medium,Hot,0,0,0,0
1586,Mandalay,Nyaung-U,Nyaung-U,MMR010022,2014-2015,Letyezin,medium,Hot,0,0,0,0
1587,Mandalay,Nyaung-U,Kyaukpadaung,MMR010020,2014-2015,Letyezin,medium,Hot,0,0,0,0
1588,Mandalay,Nyaung-U,Ngathayauk,MMR010022703,2014-2015,Letyezin,medium,Hot,0,0,0,0
1589,Mandalay,Yamethin,Yamethin,MMR010023,2014-2015,Letyezin,medium,Hot,0,0,0,0
1590,Mandalay,Yamethin,Pyawbwe,MMR010024,2014-2015,Letyezin,medium,Hot,0,0,0,0
1591,Mandalay,Mandalay,Aungmyethazan,MMR010001,2014-2015,Ngasein,Early,Rain,0,0,0,0
1592,Mandalay,Mandalay,Chanayethazan,MMR010002,2014-2015,Ngasein,Early,Rain,0,0,0,0
1593,Mandalay,Mandalay,Maharaungmyay,MMR010003,2014-2015,Ngasein,Early,Rain,0,0,0,0
1594,Mandalay,Mandalay,Chanmyathazi,MMR010004,2014-2015,Ngasein,Early,Rain,0,0,0,0
1595,Mandalay,Mandalay,Pyigyitagon,MMR010005,2014-2015,Ngasein,Early,Rain,0,0,0,0
1596,Mandalay,Mandalay,Amarapura,MMR010006,2014-2015,Ngasein,Early,Rain,0,0,0,0
1597,Mandalay,Mandalay,Patheingyi,MMR010007,2014-2015,Ngasein,Early,Rain,0,0,0,0
1598,Mandalay,Pyinoolwin,Pyinoolwin,MMR010008,2014-2015,Ngasein,Early,Rain,0,0,0,0
1599,Mandalay,Pyinoolwin,Madaya,MMR010009,2014-2015,Ngasein,Early,Rain,0,0,0,0
1600,Mandalay,Pyinoolwin,Singu,MMR010010,2014-2015,Ngasein,Early,Rain,9753,9753,57.08,556716
1601,Mandalay,Pyinoolwin,Mogoke,MMR010011,2014-2015,Ngasein,Early,Rain,0,0,0,0
1602,Mandalay,Pyinoolwin,Thabeikkyin,MMR010012,2014-2015,Ngasein,Early,Rain,0,0,0,0
1603,Mandalay,Pyinoolwin,Takaung,MMR010012702,2014-2015,Ngasein,Early,Rain,0,0,0,0
1604,Mandalay,Kyaukse,Kyaukse,MMR010013,2014-2015,Ngasein,Early,Rain,0,0,0,0
1605,Mandalay,Kyaukse,Sintgaing,MMR010014,2014-2015,Ngasein,Early,Rain,0,0,0,0
1606,Mandalay,Kyaukse,Myittha,MMR010015,2014-2015,Ngasein,Early,Rain,0,0,0,0
1607,Mandalay,Kyaukse,Tada-U,MMR010016,2014-2015,Ngasein,Early,Rain,0,0,0,0
1608,Mandalay,Meiktila,Meiktila,MMR010028,2014-2015,Ngasein,Early,Rain,0,0,0,0
1609,Mandalay,Meiktila,Mahlaing,MMR010029,2014-2015,Ngasein,Early,Rain,0,0,0,0
1610,Mandalay,Meiktila,Thazi,MMR010030,2014-2015,Ngasein,Early,Rain,0,0,0,0
1611,Mandalay,Meiktila,Wundwin,MMR010031,2014-2015,Ngasein,Early,Rain,0,0,0,0
1612,Mandalay,Myingyan,Myingyan,MMR010017,2014-2015,Ngasein,Early,Rain,0,0,0,0
1613,Mandalay,Myingyan,Taungtha,MMR010018,2014-2015,Ngasein,Early,Rain,0,0,0,0
1614,Mandalay,Myingyan,Natogyi,MMR010019,2014-2015,Ngasein,Early,Rain,0,0,0,0
1615,Mandalay,Myingyan,Ngazun,MMR010021,2014-2015,Ngasein,Early,Rain,0,0,0,0
1616,Mandalay,Nyaung-U,Nyaung-U,MMR010022,2014-2015,Ngasein,Early,Rain,0,0,0,0
1617,Mandalay,Nyaung-U,Kyaukpadaung,MMR010020,2014-2015,Ngasein,Early,Rain,0,0,0,0
1618,Mandalay,Nyaung-U,Ngathayauk,MMR010022703,2014-2015,Ngasein,Early,Rain,0,0,0,0
1619,Mandalay,Yamethin,Yamethin,MMR010023,2014-2015,Ngasein,Early,Rain,0,0,0,0
1620,Mandalay,Yamethin,Pyawbwe,MMR010024,2014-2015,Ngasein,Early,Rain,0,0,0,0
1621,Mandalay+FB2:F24,Mandalay,Aungmyethazan,MMR010001,2014-2015,Ngasein,medium,Rain,0,0,0,0
1622,Mandalay,Mandalay,Chanayethazan,MMR010002,2014-2015,Ngasein,medium,Rain,0,0,0,0
1623,Mandalay,Mandalay,Maharaungmyay,MMR010003,2014-2015,Ngasein,medium,Rain,0,0,0,0
1624,Mandalay,Mandalay,Chanmyathazi,MMR010004,2014-2015,Ngasein,medium,Rain,0,0,0,0
1625,Mandalay,Mandalay,Pyigyitagon,MMR010005,2014-2015,Ngasein,medium,Rain,0,0,0,0
1626,Mandalay,Mandalay,Amarapura,MMR010006,2014-2015,Ngasein,medium,Rain,0,0,0,0
1627,Mandalay,Mandalay,Patheingyi,MMR010007,2014-2015,Ngasein,medium,Rain,0,0,0,0
1628,Mandalay,Pyinoolwin,Pyinoolwin,MMR010008,2014-2015,Ngasein,medium,Rain,0,0,0,0
1629,Mandalay,Pyinoolwin,Madaya,MMR010009,2014-2015,Ngasein,medium,Rain,10708,10708,69.85,744933
1630,Mandalay,Pyinoolwin,Singu,MMR010010,2014-2015,Ngasein,medium,Rain,0,0,0,0
1631,Mandalay,Pyinoolwin,Mogoke,MMR010011,2014-2015,Ngasein,medium,Rain,0,0,0,0
1632,Mandalay,Pyinoolwin,Thabeikkyin,MMR010012,2014-2015,Ngasein,medium,Rain,0,0,0,0
1633,Mandalay,Pyinoolwin,Takaung,MMR010012702,2014-2015,Ngasein,medium,Rain,0,0,0,0
1634,Mandalay,Kyaukse,Kyaukse,MMR010013,2014-2015,Ngasein,medium,Rain,0,0,0,0
1635,Mandalay,Kyaukse,Sintgaing,MMR010014,2014-2015,Ngasein,medium,Rain,0,0,0,0
1636,Mandalay,Kyaukse,Myittha,MMR010015,2014-2015,Ngasein,medium,Rain,0,0,0,0
1637,Mandalay,Kyaukse,Tada-U,MMR010016,2014-2015,Ngasein,medium,Rain,0,0,0,0
1638,Mandalay,Meiktila,Meiktila,MMR010028,2014-2015,Ngasein,medium,Rain,5585,5585,49.3,275342
1639,Mandalay,Meiktila,Mahlaing,MMR010029,2014-2015,Ngasein,medium,Rain,3858,3858,50.43,194547
1640,Mandalay,Meiktila,Thazi,MMR010030,2014-2015,Ngasein,medium,Rain,13005,13005,57.47,747417
1641,Mandalay,Meiktila,Wundwin,MMR010031,2014-2015,Ngasein,medium,Rain,17208,15844,47.12,746578
1642,Mandalay,Myingyan,Myingyan,MMR010017,2014-2015,Ngasein,medium,Rain,0,0,0,0
1643,Mandalay,Myingyan,Taungtha,MMR010018,2014-2015,Ngasein,medium,Rain,0,0,0,0
1644,Mandalay,Myingyan,Natogyi,MMR010019,2014-2015,Ngasein,medium,Rain,1820,1820,53.13,96704
1645,Mandalay,Myingyan,Ngazun,MMR010023,2014-2015,Ngasein,medium,Rain,0,0,0,0
1646,Mandalay,Nyaung-U,Nyaung-U,MMR010022,2014-2015,Ngasein,medium,Rain,0,0,0,0
1647,Mandalay,Nyaung-U,Kyaukpadaung,MMR010020,2014-2015,Ngasein,medium,Rain,0,0,0,0
1648,Mandalay,Nyaung-U,Ngathayauk,MMR010022703,2014-2015,Ngasein,medium,Rain,0,0,0,0
1649,Mandalay,Yamethin,Yamethin,MMR010023,2014-2015,Ngasein,medium,Rain,0,0,0,0
1650,Mandalay,Yamethin,Pyawbwe,MMR010024,2014-2015,Ngasein,medium,Rain,0,0,0,0
1651,Mandalay,Mandalay,Aungmyethazan,MMR010001,2014-2015,Ngasein,Early,Hot,0,0,0,0
1652,Mandalay,Mandalay,Chanayethazan,MMR010002,2014-2015,Ngasein,Early,Hot,0,0,0,0
1653,Mandalay,Mandalay,Maharaungmyay,MMR010003,2014-2015,Ngasein,Early,Hot,0,0,0,0
1654,Mandalay,Mandalay,Chanmyathazi,MMR010004,2014-2015,Ngasein,Early,Hot,0,0,0,0
1655,Mandalay,Mandalay,Pyigyitagon,MMR010005,2014-2015,Ngasein,Early,Hot,0,0,0,0
1656,Mandalay,Mandalay,Amarapura,MMR010006,2014-2015,Ngasein,Early,Hot,0,0,0,0
1657,Mandalay,Mandalay,Patheingyi,MMR010007,2014-2015,Ngasein,Early,Hot,0,0,0,0
1658,Mandalay,Pyinoolwin,Pyinoolwin,MMR010008,2014-2015,Ngasein,Early,Hot,0,0,0,0
1659,Mandalay,Pyinoolwin,Madaya,MMR010009,2014-2015,Ngasein,Early,Hot,0,0,0,0
1660,Mandalay,Pyinoolwin,Singu,MMR010010,2014-2015,Ngasein,Early,Hot,0,0,0,0
1661,Mandalay,Pyinoolwin,Mogoke,MMR010011,2014-2015,Ngasein,Early,Hot,0,0,0,0
1662,Mandalay,Pyinoolwin,Thabeikkyin,MMR010012,2014-2015,Ngasein,Early,Hot,0,0,0,0
1663,Mandalay,Pyinoolwin,Takaung,MMR010012702,2014-2015,Ngasein,Early,Hot,0,0,0,0
1664,Mandalay,Kyaukse,Kyaukse,MMR010013,2014-2015,Ngasein,Early,Hot,0,0,0,0
1665,Mandalay,Kyaukse,Sintgaing,MMR010014,2014-2015,Ngasein,Early,Hot,0,0,0,0
1666,Mandalay,Kyaukse,Myittha,MMR010015,2014-2015,Ngasein,Early,Hot,0,0,0,0
1667,Mandalay,Kyaukse,Tada-U,MMR010016,2014-2015,Ngasein,Early,Hot,0,0,0,0
1668,Mandalay,Meiktila,Meiktila,MMR010028,2014-2015,Ngasein,Early,Hot,0,0,0,0
1669,Mandalay,Meiktila,Mahlaing,MMR010029,2014-2015,Ngasein,Early,Hot,0,0,0,0
1670,Mandalay,Meiktila,Thazi,MMR010030,2014-2015,Ngasein,Early,Hot,0,0,0,0
1671,Mandalay,Meiktila,Wundwin,MMR010031,2014-2015,Ngasein,Early,Hot,0,0,0,0
1672,Mandalay,Myingyan,Myingyan,MMR010017,2014-2015,Ngasein,Early,Hot,0,0,0,0
1673,Mandalay,Myingyan,Taungtha,MMR010018,2014-2015,Ngasein,Early,Hot,0,0,0,0
1674,Mandalay,Myingyan,Natogyi,MMR010019,2014-2015,Ngasein,Early,Hot,0,0,0,0
1675,Mandalay,Myingyan,Ngazun,MMR010021,2014-2015,Ngasein,Early,Hot,0,0,0,0
1676,Mandalay,Nyaung-U,Nyaung-U,MMR010022,2014-2015,Ngasein,Early,Hot,0,0,0,0
1677,Mandalay,Nyaung-U,Kyaukpadaung,MMR010020,2014-2015,Ngasein,Early,Hot,0,0,0,0
1678,Mandalay,Nyaung-U,Ngathayauk,MMR010022703,2014-2015,Ngasein,Early,Hot,0,0,0,0
1679,Mandalay,Yamethin,Yamethin,MMR010023,2014-2015,Ngasein,Early,Hot,0,0,0,0
1680,Mandalay,Yamethin,Pyawbwe,MMR010024,2014-2015,Ngasein,Early,Hot,0,0,0,0
1681,Mandalay,Mandalay,Aungmyethazan,MMR010001,2014-2015,Ngasein,medium,Hot,0,0,0,0
1682,Mandalay,Mandalay,Chanayethazan,MMR010002,2014-2015,Ngasein,medium,Hot,0,0,0,0
1683,Mandalay,Mandalay,Maharaungmyay,MMR010003,2014-2015,Ngasein,medium,Hot,0,0,0,0
1684,Mandalay,Mandalay,Chanmyathazi,MMR010004,2014-2015,Ngasein,medium,Hot,0,0,0,0
1685,Mandalay,Mandalay,Pyigyitagon,MMR010005,2014-2015,Ngasein,medium,Hot,0,0,0,0
1686,Mandalay,Mandalay,Amarapura,MMR010006,2014-2015,Ngasein,medium,Hot,0,0,0,0
1687,Mandalay,Mandalay,Patheingyi,MMR010007,2014-2015,Ngasein,medium,Hot,0,0,0,0
1688,Mandalay,Pyinoolwin,Pyinoolwin,MMR010008,2014-2015,Ngasein,medium,Hot,0,0,0,0
1689,Mandalay,Pyinoolwin,Madaya,MMR010009,2014-2015,Ngasein,medium,Hot,0,0,0,0
1690,Mandalay,Pyinoolwin,Singu,MMR010010,2014-2015,Ngasein,medium,Hot,0,0,0,0
1691,Mandalay,Pyinoolwin,Mogoke,MMR010011,2014-2015,Ngasein,medium,Hot,0,0,0,0
1692,Mandalay,Pyinoolwin,Thabeikkyin,MMR010012,2014-2015,Ngasein,medium,Hot,0,0,0,0
1693,Mandalay,Pyinoolwin,Takaung,MMR010012702,2014-2015,Ngasein,medium,Hot,0,0,0,0
1694,Mandalay,Kyaukse,Kyaukse,MMR010013,2014-2015,Ngasein,medium,Hot,0,0,0,0
1695,Mandalay,Kyaukse,Sintgaing,MMR010014,2014-2015,Ngasein,medium,Hot,0,0,0,0
1696,Mandalay,Kyaukse,Myittha,MMR010015,2014-2015,Ngasein,medium,Hot,0,0,0,0
1697,Mandalay,Kyaukse,Tada-U,MMR010016,2014-2015,Ngasein,medium,Hot,0,0,0,0
1698,Mandalay,Meiktila,Meiktila,MMR010028,2014-2015,Ngasein,medium,Hot,0,0,0,0
1699,Mandalay,Meiktila,Mahlaing,MMR010029,2014-2015,Ngasein,medium,Hot,0,0,0,0
1700,Mandalay,Meiktila,Thazi,MMR010030,2014-2015,Ngasein,medium,Hot,0,0,0,0
1701,Mandalay,Meiktila,Wundwin,MMR010031,2014-2015,Ngasein,medium,Hot,0,0,0,0
1702,Mandalay,Myingyan,Myingyan,MMR010017,2014-2015,Ngasein,medium,Hot,61,0,0,0
1703,Mandalay,Myingyan,Taungtha,MMR010018,2014-2015,Ngasein,medium,Hot,15,0,0,0
1704,Mandalay,Myingyan,Natogyi,MMR010019,2014-2015,Ngasein,medium,Hot,0,0,0,0
1705,Mandalay,Myingyan,Ngazun,MMR010021,2014-2015,Ngasein,medium,Hot,0,0,0,0
1706,Mandalay,Nyaung-U,Nyaung-U,MMR010022,2014-2015,Ngasein,medium,Hot,0,0,0,0
1707,Mandalay,Nyaung-U,Kyaukpadaung,MMR010020,2014-2015,Ngasein,medium,Hot,0,0,0,0
1708,Mandalay,Nyaung-U,Ngathayauk,MMR010022703,2014-2015,Ngasein,medium,Hot,0,0,0,0
1709,Mandalay,Yamethin,Yamethin,MMR010023,2014-2015,Ngasein,medium,Hot,0,0,0,0
1710,Mandalay,Yamethin,Pyawbwe,MMR010024,2014-2015,Ngasein,medium,Hot,0,0,0,0
1711,Mandalay,Mandalay,Aungmyethazan,MMR010001,2014-2015,Taungyar,Early,Rain,0,0,0,0
1712,Mandalay,Mandalay,Chanayethazan,MMR010002,2014-2015,Taungyar,Early,Rain,0,0,0,0
1713,Mandalay,Mandalay,Maharaungmyay,MMR010003,2014-2015,Taungyar,Early,Rain,0,0,0,0
1714,Mandalay,Mandalay,Chanmyathazi,MMR010004,2014-2015,Taungyar,Early,Rain,0,0,0,0
1715,Mandalay,Mandalay,Pyigyitagon,MMR010005,2014-2015,Taungyar,Early,Rain,0,0,0,0
1716,Mandalay,Mandalay,Amarapura,MMR010006,2014-2015,Taungyar,Early,Rain,0,0,0,0
1717,Mandalay,Mandalay,Patheingyi,MMR010007,2014-2015,Taungyar,Early,Rain,0,0,0,0
1718,Mandalay,Pyinoolwin,Pyinoolwin,MMR010008,2014-2015,Taungyar,Early,Rain,0,0,0,0
1719,Mandalay,Pyinoolwin,Madaya,MMR010009,2014-2015,Taungyar,Early,Rain,0,0,0,0
1720,Mandalay,Pyinoolwin,Singu,MMR010010,2014-2015,Taungyar,Early,Rain,0,0,0,0
1721,Mandalay,Pyinoolwin,Mogoke,MMR010011,2014-2015,Taungyar,Early,Rain,0,0,0,0
1722,Mandalay,Pyinoolwin,Thabeikkyin,MMR010012,2014-2015,Taungyar,Early,Rain,0,0,0,0
1723,Mandalay,Pyinoolwin,Takaung,MMR010012702,2014-2015,Taungyar,Early,Rain,0,0,0,0
